timestamp,Open,High,Low,Close,Volume,returns,volatility,price_change,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
2023-03-07 15:00:00,281.24,281.24,275.58,277.615,53093,-0.012608479157774966,1.9888585503583116,-3.545000000000016,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 00:45:00,189.02,189.02,179.93,183.0,41561,-0.03679141007421449,6.027163511965829,-6.990000000000009,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 12:15:00,186.98,187.0,184.6,185.0,26799,-0.01175213675213671,2.505992817228411,-2.1999999999999886,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 16:00:00,161.14,161.8,157.925,158.31,495817,-0.017852489893763535,2.054923661194947,-2.877600000000001,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 17:30:00,149.67,150.87,141.4806,142.66,1158955,-0.04683701019776154,4.991310315939978,-7.010099999999994,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 18:00:00,143.4276,144.9599,141.1301,141.985,678517,-0.009867503486750251,0.7077487784120269,-1.414999999999992,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 19:15:00,121.45,127.0,120.04,120.505,1794159,-0.008841914788616623,2.8130069913436704,-1.0750000000000028,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 19:30:00,120.37,122.0,110.65,110.77,1588374,-0.08078502966681878,5.955137138080764,-9.735,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 19:45:00,110.79,112.59,101.51,107.235,2099610,-0.03191297282657757,6.872158200547315,-3.5349999999999966,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 20:45:00,110.0,110.0,103.28,106.0,3025928,-0.036363636363636376,2.6442022621862615,-4.0,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 21:00:00,106.04,106.3,104.03,105.0,88354,-0.009433962264150941,2.6457513110679147,-1.0,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 21:15:00,104.7401,104.741,98.0,98.35,279140,-0.06333333333333335,4.158224781484503,-6.650000000000006,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
2023-03-09 21:45:00,100.0,101.0,99.4167,100.4,67532,0.007829753061634248,1.0347141312230805,0.7800000000000011,0.0128185639602742,0.0060722962743684,0.0054748420928518,0.0085173948045536,0.013598678239,0.0203316814476574,0.0029090590451323,0.0039808281756593,0.0037949825842368,0.0224777974975468,0.0057895279866674,0.0055206246684726,0.0022363582698022,0.0021365717393899,0.0057733381383533,0.0068318333244116,0.0533319642831172,0.0082032877636349,0.0033440347635607,0.0036546150395161,0.0024347932355034,0.0009898098267167,0.0211509440346896,0.0035702668404559,0.0076264157698211,0.764574642706881,0.0028548474877247
